date,sku_name,product_id,merchant_code,merchant_badge,product_type,merchant_city,cod,price,stock,daily_gmv,daily_sold,daily_view,rating,total_review,total_sold
3/26/2020,SAMSUNG J2 PRIME SEIN - Random,D835,2015,PM,Samsung Galaxy J2 Prime,Kab. Bantul,FALSE,1499000,9979,0,0,3,100,5,94
3/11/2020,samsung j2 prime,A307,2361,PM,Samsung Galaxy J2 Prime,Kota Depok,FALSE,1313000,73,0,0,0,92,53,148
3/28/2020,Galaxy J2 Prime,D836,2362,PM,Samsung Galaxy J2 Prime,Kota Medan,FALSE,1455000,999877,0,0,2,99,52,185
3/11/2020,Samsung J2Prime,C584,2363,PM,Samsung Galaxy J2 Prime,Kota Semarang,FALSE,1250000,4,0,0,0,100,19,63
3/18/2020,SAMSUNG GALAXY J2 PRIME GARANSI RESMI - RANDOM,D837,1595,PM,Samsung Galaxy J2 Prime,Kota Administrasi Jakarta Utara,FALSE,1500000,1,0,0,50,99,522,3125
3/23/2020,GROSIR SAMSUNG GALAXY J2 PRIME NEW BNIB ORIGINAL GARANSI RESMI SEIN,D838,2081,PM,Samsung Galaxy J2 Prime,Kab. Bogor,FALSE,1479000,5,0,0,0,78,297,2142
3/27/2020,Hp Samsung J2 prime RAM 1.5 GB/8GB Garansi resmi Indonesia.,E1574,2364,PM,Samsung Galaxy J2 Prime,Kota Administrasi Jakarta Pusat,FALSE,1500000,9885,0,0,4,0,0,131
3/24/2020,SAMSUNG J2 PRIME NO REPACK RANDOM,D839,1131,PM,Samsung Galaxy J2 Prime,Kota Yogyakarta,FALSE,1620000,18,8100000,5,18,100,38,355
3/18/2020,Samsung J2 Prime 1.5GB/8GB Handphone,D840,2365,PM,Samsung Galaxy J2 Prime,Kota Tangerang Selatan,FALSE,1800000,999991,0,0,12,100,22,33
3/29/2020,Samsung J2 prime,E1575,1565,PM,Samsung Galaxy J2 Prime,Kota Malang,FALSE,1050000,999976,0,0,0,100,4,26
3/29/2020,samsung galaxy j5 prime,E1576,2350,PM,Samsung Galaxy J5 Prime,Kota Administrasi Jakarta Barat,FALSE,3050000,999964,0,0,11,100,10,45
3/18/2020,Hp samsung Galaxy J7/ J 7 Prime - SM-G610F/ G610 (4G LTE) 32GB RAM 3GB,E1577,2366,PM,Samsung Galaxy J7 Prime,Kota Administrasi Jakarta Utara,FALSE,3335000,9997,0,0,35,100,21,60
3/28/2020,SAMSUNG J7 PRIME,C585,1915,PM,Samsung Galaxy J7 Prime,Kota Administrasi Jakarta Pusat,FALSE,2300000,999994,0,0,17,98,35,154
3/26/2020,Hp samsung Galaxy J7/ J 7 Prime - SM-G610F/ G610 (4G LTE) 32GB RAM 3GB - Hitam,B341,1002,PM,Samsung Galaxy J7 Prime,Kota Administrasi Jakarta Timur,FALSE,3650000,999999,0,0,22,97,38,79
3/29/2020,Samsung galaxy J7 Prime second - Gold,D841,1948,PM,Samsung Galaxy J7 Prime,Kota Bandung,FALSE,1500000,999963,0,0,29,100,11,41
3/23/2020,Samsung Galaxy Xcover 4 Ram 2/16 GB Garansi Resmi Samsung - Hitam,F1413,1372,PM,Samsung Galaxy Xcover 4,Kota Surabaya,FALSE,1269999,1,0,0,0,100,10,11
3/30/2020,Samsung Galaxy Xcover 4 Ram 2/16 GB Garansi Resmi Samsung - Hitam,F1413,1372,PM,Samsung Galaxy Xcover 4,Kota Surabaya,FALSE,1279999,1,0,0,32,100,10,14
3/25/2020,Samsung Galaxy Xcover 4 Ram 2/16 GB Garansi Resmi Samsung - Hitam,F1413,1372,PM,Samsung Galaxy Xcover 4,Kota Surabaya,FALSE,1279999,1,0,0,14,100,10,11
3/18/2020,Xiaomi Redmi Note 5 Pro 4/64 - Hitam,C586,2367,PM,Xiaomi Redmi Note 5 Pro,Kota Administrasi Jakarta Utara,FALSE,2750000,999997,0,0,28,100,19,21
3/29/2020,Xiaomi Redminote 5 Pro,F1414,2368,PM,Xiaomi Redmi Note 5 Pro,Kota Makassar,FALSE,2500000,999953,2500000,1,14,100,22,46
3/24/2020,Xiaomi Redmi Note 4 Pro ( 4X ) - Ram 3GB 32GB (3/32 GB) Snapdragon - new rose gold,G206,1499,PM,Xiaomi Redmi Note 5 Pro,Kota Administrasi Jakarta Pusat,FALSE,1249800,5,0,0,44,91,1041,1721
3/27/2020,Xiaomi redmi note 5 pro black,C587,1003,PM,Xiaomi Redmi Note 5 Pro,Kota Administrasi Jakarta Pusat,FALSE,4000000,999938,0,0,34,100,66,152
3/25/2020,Xiaomi Redmi Note 4 Pro ( 4X ) - Ram 3GB 32GB (3/32 GB) Snapdragon - new rose gold,G206,1499,PM,Xiaomi Redmi Note 5 Pro,Kota Administrasi Jakarta Pusat,FALSE,1249800,5,0,0,45,91,1041,1721
3/18/2020,Redmi Note 5 Pro AI Ram 4 Gb / 64 Gb,F1415,2369,PM,Xiaomi Redmi Note 5 Pro,Kota Medan,FALSE,3000000,999932,0,0,0,100,20,67
3/11/2020,XIAOMI REDMI NOTE 5 PRO RAM 4GB ROM 64GB - Merah,C588,2214,PM,Xiaomi Redmi Note 5 Pro,Kota Administrasi Jakarta Pusat,FALSE,2199000,10000,0,0,0,97,691,1383
3/29/2020,redmi note 5 pro RAM 3/32 GB - Putih,E1578,1347,PM,Xiaomi Redmi Note 5 Pro,Kota Medan,FALSE,2000000,999961,0,0,0,100,14,52
3/18/2020,XIAOMI REDMI NOTE 5 PRO RAM 6GB ROM 64GB - Enam Empat GB,E1579,2214,PM,Xiaomi Redmi Note 5 Pro,Kota Administrasi Jakarta Pusat,FALSE,2599000,9999,0,0,89,97,267,547
3/18/2020,Xiaomi Redmi Note 4 ( Pro / 4X ) Snapdragon 625 3/32 Resmi TAM - Gold,D842,2222,PM,Xiaomi Redmi Note 5 Pro,Kota Administrasi Jakarta Pusat,FALSE,1895000,10000,0,0,46,96,95,167
3/28/2020,Xiaomi Redmi Note 4 Pro (4X) - 3GB 32GB (3/32 GB) Snapdragon - Black - Hitam,D843,1499,PM,Xiaomi Redmi Note 5 Pro,Kota Administrasi Jakarta Pusat,FALSE,1289800,2,0,0,85,92,1208,2134
3/29/2020,Xiaomi Redmi Note 5 Pro 64GB RAM 4GB Redminote Redmi Note 5 64GB,F1416,2370,PM,Xiaomi Redmi Note 5 Pro,Kab. Bekasi,FALSE,1840000,3,0,0,0,100,1,22
3/29/2020,Xiaomi redmi note 5 pro black,C587,1003,PM,Xiaomi Redmi Note 5 Pro,Kota Administrasi Jakarta Pusat,FALSE,4000000,999938,0,0,28,100,66,152
3/18/2020,Xiaomi Redmi Note 5 Pro RAM 4/64 Garansi Resmi TAM - Hitam - Biru Muda,C589,769,PM,Xiaomi Redmi Note 5 Pro,Kota Bekasi,FALSE,2645000,999999,0,0,27,98,30,48
3/23/2020,Xiaomi Redmi Note 4 Pro ( 4X ) - Ram 3GB 32GB (3/32 GB) Snapdragon - new rose gold,G206,1499,PM,Xiaomi Redmi Note 5 Pro,Kota Administrasi Jakarta Pusat,FALSE,1249800,5,1249800,1,296,91,1040,1721
3/18/2020,Xiaomi redmi note 5 pro black,C587,1003,PM,Xiaomi Redmi Note 5 Pro,Kota Administrasi Jakarta Pusat,FALSE,4000000,999938,8000000,2,224,100,66,152
3/31/2020,Xiaomi redmi note 5 pro black,C587,1003,PM,Xiaomi Redmi Note 5 Pro,Kota Administrasi Jakarta Pusat,FALSE,4000000,999938,0,0,15,100,66,152
3/31/2020,Redmi Note 5 Pro AI Ram 4 Gb / 64 Gb,F1415,2369,PM,Xiaomi Redmi Note 5 Pro,Kota Medan,FALSE,3000000,999929,0,0,3,100,21,70
3/27/2020,XiaoMi Redmi Note 6 Pro - Biru,D844,2372,PM,Xiaomi Redmi Note 6 Pro,Kota Administrasi Jakarta Pusat,FALSE,3250000,999976,0,0,4,99,31,53
3/29/2020,XIAOMI REDMI NOTE 6 PRO RAM 4 /64 GB,C590,2373,PM,Xiaomi Redmi Note 6 Pro,Kota Administrasi Jakarta Barat,FALSE,2550000,999960,0,0,10,98,34,126
3/24/2020,Xiaomi Redmi Note 6 Pro TAM Garansi Resmi Xiomi Siomi - Biru Muda,E1580,1054,PM,Xiaomi Redmi Note 6 Pro,Kota Administrasi Jakarta Pusat,FALSE,1695000,1,1695000,1,420,97,125,321
3/28/2020,xiaomi note 6 pro 4/64GB garansi resmi TAM,E1581,1187,PM,Xiaomi Redmi Note 6 Pro,Kota Administrasi Jakarta Selatan,FALSE,2500000,999888,0,0,2,100,27,182
3/29/2020,xiaomi redmi note 6 pro distributor,D845,2374,PM,Xiaomi Redmi Note 6 Pro,Kota Yogyakarta,FALSE,3500000,342,0,0,0,100,12,12
3/29/2020,XIAOMI Redmi Note 8 ~ 6 / 128 Gb ~ Garansi Resmi Tam - Biru,E1582,1062,PM,Xiaomi Redmi Note 6 Pro,Kota Administrasi Jakarta Barat,FALSE,2875000,2,0,0,36,92,40,76
3/29/2020,Xiaomi Redmi Note 8 Pro (6-64) Garansi Resmi TAM Indonesia - Abu-abu,G207,2375,PM,Xiaomi Redmi Note 6 Pro,Kota Jambi,FALSE,2985000,21,0,0,0,100,5,18
3/31/2020,Xiaomi Redmi Note 8 Pro 6 128 GB Garansi Resmi - Hitam,F1417,2223,PM,Xiaomi Redmi Note 6 Pro,Kab. Lamongan,FALSE,3548900,51,7097800,2,5,100,25,167
3/30/2020,XIAOMI REDMI NOTE 6 PRO RAM 4 /64 GB,C590,2373,PM,Xiaomi Redmi Note 6 Pro,Kota Administrasi Jakarta Barat,FALSE,2550000,999960,0,0,13,98,34,126
3/29/2020,Xiaomi Redmi Note 6 Pro TAM Garansi Resmi Xiomi Siomi,D846,2376,PM,Xiaomi Redmi Note 6 Pro,Kota Medan,FALSE,2525000,999916,0,0,5,98,30,102
3/29/2020,xiaomi redmi note 6pro 4/64GB,D847,2377,PM,Xiaomi Redmi Note 6 Pro,Kota Medan,FALSE,2825000,999981,0,0,2,100,4,24
3/25/2020,xiaomi note 6 pro 4/64GB garansi resmi TAM,E1581,1187,PM,Xiaomi Redmi Note 6 Pro,Kota Administrasi Jakarta Selatan,FALSE,2500000,999888,0,0,2,100,27,182
3/30/2020,XIAOMI NOTE 6 PRO RAM 3GB ROM 32GB GARANSI RESMI,D848,2378,PM,Xiaomi Redmi Note 6 Pro,Kota Tangerang,FALSE,3000000,999924,0,0,1,100,12,76
3/31/2020,Xiaomi Redmi Note 3 Pro - Gold - 32GB - Ram 3GB - 16 MP,A308,1499,PM,Xiaomi Redmi Note 6 Pro,Kota Administrasi Jakarta Pusat,FALSE,1124900,7,0,0,28,88,255,390
3/28/2020,Xiaomi Redmi Note 8 Pro 6 128 GB Garansi Resmi - Hitam,F1417,2223,PM,Xiaomi Redmi Note 6 Pro,Kab. Lamongan,FALSE,3548900,54,0,0,1,100,25,164
3/27/2020,Xiaomi Redmi Note 6 pro 4GB Garansi TAM,D849,2205,PM,Xiaomi Redmi Note 6 Pro,Kab. Nganjuk,FALSE,2500000,9,0,0,0,100,9,71
3/23/2020,Xiaomi Redmi Note 6 Pro TAM RAM 4GB 64GB Xiomi Siomi - Hitam,E1583,1054,PM,Xiaomi Redmi Note 6 Pro,Kota Administrasi Jakarta Pusat,FALSE,2299000,2,0,0,142,93,43,109
3/11/2020,XIAOMI REDMI NOTE 7 PRO 6GB 128GB SNAPDRAGON 675 - Hitam,D257,388,PM,Xiaomi Redmi Note 7 Pro,Kota Batam,FALSE,2800000,2,0,0,0,94,97,198
3/18/2020,Xiaomi Redmi Note 7 Pro 64GB RAM 4GB,D850,2379,PM,Xiaomi Redmi Note 7 Pro,Kota Medan,FALSE,4500000,9,0,0,36,100,20,28
3/11/2020,Redmi note 8pro 6/64,F1418,1389,PM,Xiaomi Redmi Note 8 Pro,Kab. Banyumas,FALSE,4000000,25,0,0,0,98,35,149
3/24/2020,Xiaomi Redmi Note 8 Pro 6/64GB - Garansi Resmi - Mineral Gray,F1419,1619,PM,Xiaomi Redmi Note 8 Pro,Kota Surabaya,FALSE,3150000,1,0,0,0,100,6,45
3/24/2020,xiaomi redmi note 8 pro ram 4/128gb - mineral grey,F1420,2231,PM,Xiaomi Redmi Note 8 Pro,Kota Pekalongan,FALSE,3625000,4,0,0,1,100,9,36
3/26/2020,Xiaomi Redmi Note 8 Pro,F1421,2094,PM,Xiaomi Redmi Note 8 Pro,Kota Malang,FALSE,3500000,1,0,0,6,97,71,120
3/24/2020,XIAOMI REDMI NOTE 8 PRO 6/128 - GARANSI 1 TH,F1422,2380,PM,Xiaomi Redmi Note 8 Pro,Kota Administrasi Jakarta Barat,FALSE,3192000,999938,-3192000,-1,201,100,56,122
3/23/2020,xiaomi note 8 pro 6/128 garansi resmi TAM - Hijau,E1584,1056,PM,Xiaomi Redmi Note 8 Pro,Kota Administrasi Jakarta Pusat,FALSE,3350000,6,0,0,0,100,8,12
3/26/2020,Xiaomi REDMI NOTE 8 PRO 6/64 garansi resmi,F1423,1297,PM,Xiaomi Redmi Note 8 Pro,Kab. Mojokerto,FALSE,3030000,5,0,0,1,100,12,38
3/26/2020,XIOMI NOTE 8 PRO RAM 6/64 GARANSI RESMI TAM - GREY,F1424,1464,PM,Xiaomi Redmi Note 8 Pro,Kab. Bekasi,FALSE,2960000,6,0,0,22,83,6,9
3/27/2020,Xiaomi Redmi Note 8 Pro 6/128Gb Grnsi resmi Tam 1Thn - Ocean Blue,F1425,1428,PM,Xiaomi Redmi Note 8 Pro,Kota Bogor,FALSE,3330000,2,0,0,22,99,29,63
3/28/2020,Xiaomi Redmi Note 8 Pro - [6GB/128GB] - Garansi Resmi 1 Tahun - Putih,F1426,2308,PM,Xiaomi Redmi Note 8 Pro,Kota Tangerang Selatan,FALSE,3314000,1,0,0,6,100,5,22
3/25/2020,Xiaomi Redmi Note 8 Pro 6/128 Ram 6gb Rom 128gb Garansi Resmi,F1427,1315,PM,Xiaomi Redmi Note 8 Pro,Kota Administrasi Jakarta Pusat,FALSE,3340000,9983,0,0,15,100,10,19
3/27/2020,Redmi Note 8 Pro 6/128 New Garansi Resmi - Hitam,F1428,1230,PM,Xiaomi Redmi Note 8 Pro,Kota Medan,FALSE,3338000,7,3338000,1,27,99,49,107
3/30/2020,Redminote 8 pro ram 6 128 - Putih,F1429,1466,PM,Xiaomi Redmi Note 8 Pro,Kota Administrasi Jakarta Pusat,FALSE,3375000,3,0,0,6,100,2,5
3/11/2020,redmi note 8 pro 6/128 TAM - Hijau,F1430,1931,PM,Xiaomi Redmi Note 8 Pro,Kota Administrasi Jakarta Timur,FALSE,3350000,1,0,0,0,100,21,61
3/23/2020,Redmi Note 8 pro garansi resmi 64 - Hitam,F1431,2381,PM,Xiaomi Redmi Note 8 Pro,Kota Administrasi Jakarta Barat,FALSE,3000000,2,0,0,0,99,20,54
3/11/2020,Xiaomi Redmi Note 8 Pro 6/128,F1432,952,PM,Xiaomi Redmi Note 8 Pro,Kota Administrasi Jakarta Timur,FALSE,3399000,999950,0,0,0,100,26,49
3/11/2020,XIAOMI REDMI NOTE 8 PRO 6/64GB RAM 6GB INTERNAL 64GB GARANSI RESMI - Abu-abu,E1585,1451,PM,Xiaomi Redmi Note 8 Pro,Kota Administrasi Jakarta Utara,FALSE,2949000,1,0,0,0,99,287,528
3/26/2020,Redmi note 8 pro 6/128 resmi - Forest Green,F1433,1847,PM,Xiaomi Redmi Note 8 Pro,Kota Tangerang,FALSE,3340000,7,0,0,0,100,217,450
3/30/2020,redmi note 8 pro,F1434,2382,PM,Xiaomi Redmi Note 8 Pro,Kab. Tulungagung,FALSE,3000000,3,0,0,2,95,4,48
3/25/2020,Xiaomi Redmi Note 8 Pro 6GB/64GB [6GB-64GB] Garansi Resmi Tam - Mineral Grey,F1435,2186,PM,Xiaomi Redmi Note 8 Pro,Kota Administrasi Jakarta Pusat,FALSE,2945000,2,0,0,65,100,34,43
3/23/2020,Xiaomi Redmi Note 8 Pro Ram 6/128GB - Garansi Resmi - Grey,F1436,2383,PM,Xiaomi Redmi Note 8 Pro,Kab. Tangerang,FALSE,3475000,10,0,0,0,100,2,15
3/30/2020,Xiaomi Redmi Note 8 Pro 6/128 Grey Garansi Resmi,F1437,1077,PM,Xiaomi Redmi Note 8 Pro,Kota Denpasar,FALSE,3325000,6,0,0,10,100,8,22
3/18/2020,XIAOMI REDMI NOTE 8 PRO RAM (6/128 GB) GARANSI RESMI TAM - Hijau,E1586,969,PM,Xiaomi Redmi Note 8 Pro,Kota Administrasi Jakarta Pusat,FALSE,3345000,10,56865000,17,1460,98,223,488
3/26/2020,Redmi Note 8 Pro 6/64 New Garansi Resmi - Abu-abu,F1438,1230,PM,Xiaomi Redmi Note 8 Pro,Kota Medan,FALSE,2958000,8,0,0,4,100,24,70
3/26/2020,Xiaomi Redmi Note 8 Pro 6/128GB resmi - Hijau,F1439,1380,PM,Xiaomi Redmi Note 8 Pro,Kota Tangerang,FALSE,3310000,2,0,0,17,100,16,34
3/28/2020,Xiaomi Redmi Note 8 Pro 6/64GB resmi - Abu-abu,F1440,1380,PM,Xiaomi Redmi Note 8 Pro,Kota Tangerang,FALSE,2935000,1,0,0,56,95,20,33
3/24/2020,XIOMI NOTE 8 PRO RAM 6/64 GARANSI RESMI TAM - GREY,F1424,1464,PM,Xiaomi Redmi Note 8 Pro,Kab. Bekasi,FALSE,2960000,6,0,0,25,83,6,9
3/27/2020,Xiaomi Redmi Note 8 Pro 6/128GB Garansi Resmi - Random,F1441,2384,PM,Xiaomi Redmi Note 8 Pro,Kab. Sidoarjo,FALSE,3349000,6,6698000,2,20,100,16,58
3/26/2020,XIAOMI REDMI NOTE 8 PRO 6/128 - GARANSI 1 TH,F1422,2380,PM,Xiaomi Redmi Note 8 Pro,Kota Administrasi Jakarta Barat,FALSE,3192000,999936,3192000,1,191,100,57,127
3/28/2020,XIAOMI REDMI NOTE 8 PRO RAM 6/64 gb GARANSI RESMI - Grey,F1442,1459,PM,Xiaomi Redmi Note 8 Pro,Kota Tangerang Selatan,FALSE,2960000,2,2960000,1,26,100,6,22
3/25/2020,XIAOMI REDMI NOTE 8 PRO 6/64GB RAM 6GB INTERNAL 64GB GARANSI RESMI TAM - Abu-abu,F1443,2385,PM,Xiaomi Redmi Note 8 Pro,Kota Administrasi Jakarta Selatan,FALSE,2925000,2,0,0,9,96,11,27
3/29/2020,Redmi Note 8 pro 8/128 GB,E1587,2386,PM,Xiaomi Redmi Note 8 Pro,Kota Administrasi Jakarta Barat,FALSE,3600000,999984,0,0,30,98,13,21
3/29/2020,Redmi Note 8 Pro 6/128 Resmi - Random,F1444,2387,PM,Xiaomi Redmi Note 8 Pro,Kota Surabaya,FALSE,3349000,6,0,0,5,94,11,28
3/25/2020,Redmi Note 8 Pro 6/128 Garansi Resmi - Putih,F1445,2299,PM,Xiaomi Redmi Note 8 Pro,Kota Yogyakarta,FALSE,3663000,1,0,0,3,100,38,62
3/28/2020,Xiaomi Redmi Note 8 Pro 6/128 Ram 6gb Rom 128gb Garansi Resmi,F1427,1315,PM,Xiaomi Redmi Note 8 Pro,Kota Administrasi Jakarta Pusat,FALSE,3340000,9983,0,0,30,100,10,19
3/27/2020,Xiaomi Redmi Note 8 Pro - [6GB/128GB] - Garansi Resmi 1 Tahun - Putih,F1426,2308,PM,Xiaomi Redmi Note 8 Pro,Kota Tangerang Selatan,FALSE,3314000,1,0,0,6,100,5,22
3/23/2020,Redminote 8 pro Ram 6 64GB - Abu-abu,F1446,930,PM,Xiaomi Redmi Note 8 Pro,Kota Bekasi,FALSE,2930000,6,0,0,0,100,7,23
3/24/2020,Xiaomi Redmi Note 8 Pro - 6/128 - Garansi 1 Tahun - GREEN GLOBAL,F1447,2388,PM,Xiaomi Redmi Note 8 Pro,Kota Administrasi Jakarta Selatan,FALSE,3129000,60,6258000,2,122,98,49,118
3/31/2020,Xiaomi redmi note 8 pro 6/128,F1448,2389,PM,Xiaomi Redmi Note 8 Pro,Kota Malang,FALSE,3449000,7,0,0,0,99,21,54
3/26/2020,Xiaomi Redmi Note 8 Pro 6/64 GB Garansi resmi MURMER - MINERAL GREY,F1449,1376,PM,Xiaomi Redmi Note 8 Pro,Kota Semarang,FALSE,3289000,19,0,0,9,100,22,52
3/31/2020,Xiaomi Redmi Note 8 PRO 6GB/128GB Ocean Blue Garansi Resmi TAM,F1450,2390,PM,Xiaomi Redmi Note 8 Pro,Kota Administrasi Jakarta Pusat,FALSE,3500000,999973,0,0,3,100,16,26
3/28/2020,Xiaomi Redmi Note 8 Pro 6/128 GB Garansi resmi MURMER - Forest green,F1451,1376,PM,Xiaomi Redmi Note 8 Pro,Kota Semarang,FALSE,3500000,5,7000000,2,10,98,31,103
3/29/2020,Redmi Note 8 Pro 6/64,F1452,1104,PM,Xiaomi Redmi Note 8 Pro,Kota Semarang,FALSE,3200000,3,0,0,5,100,40,73
3/11/2020,Xiaomi Redmi Note 8 Pro 6/128 gb (Redmi Note8 Pro) Garansi Resmi,F1453,2391,PM,Xiaomi Redmi Note 8 Pro,Kota Bandung,FALSE,4000000,62,0,0,0,100,40,76
3/30/2020,Redmi Note 8 Pro 6/128,F1454,1104,PM,Xiaomi Redmi Note 8 Pro,Kota Semarang,FALSE,3450000,1,0,0,4,100,49,94
3/26/2020,XIAOMI REDMI NOTE 8 PRO 6/128 GB GARANSI RESMI TAM - Hijau,F1455,2392,PM,Xiaomi Redmi Note 8 Pro,Kota Depok,FALSE,3330000,1,0,0,0,99,123,211
3/24/2020,XIAOMI REDMI NOTE 8 PRO 6/64GB-RAM 6GB ROM 64GB GARANSI RESMI - Abu-abu,F1456,2393,PM,Xiaomi Redmi Note 8 Pro,Kota Administrasi Jakarta Selatan,FALSE,2910000,3,0,0,15,97,17,61
3/29/2020,xiomi note 8 pro 6/128 new grs resmi tam,F1457,926,PM,Xiaomi Redmi Note 8 Pro,Kota Administrasi Jakarta Pusat,FALSE,3325000,6,0,0,0,100,6,15
3/27/2020,Redmi Note 8 Pro 6/64 Garansi Resmi,F1458,2394,PM,Xiaomi Redmi Note 8 Pro,Kab. Kulon Progo,FALSE,3000000,2,0,0,3,93,3,18
3/23/2020,Xiaomi Redmi Note 8 Pro 6/64GB 64MP Quad Kamera Garansi Resmi TAM new,F1459,2395,PM,Xiaomi Redmi Note 8 Pro,Kab. Indramayu,FALSE,3490000,101,0,0,0,100,4,155
3/11/2020,xiomi redmi note 8 pro,F1460,1113,PM,Xiaomi Redmi Note 8 Pro,Kab. Malang,FALSE,3675000,5,0,0,0,97,37,101
3/26/2020,Redmi note 8 pro 6/128 garansi RESMI - Forest Green,F1461,2396,PM,Xiaomi Redmi Note 8 Pro,Kab. Karanganyar,FALSE,3550000,2,0,0,3,100,22,264
3/26/2020,xiomi redmi note 8 pro 6/128 - Hijau,F1462,2265,PM,Xiaomi Redmi Note 8 Pro,Kota Semarang,FALSE,3850000,7,3850000,1,19,100,10,143
3/30/2020,XIAOMI REDMI NOTE 8 PRO RAM 6/128 100% ORIGINAL GARANSI RESMI TAM - Grey,F1463,978,PM,Xiaomi Redmi Note 8 Pro,Kab. Tangerang,FALSE,3335000,1,0,0,0,100,13,47
3/28/2020,Xiaomi Redmi note 8 Pro 6Gb /128Gb Resmi TAM,F1464,2305,PM,Xiaomi Redmi Note 8 Pro,Kota Administrasi Jakarta Selatan,FALSE,3350000,6,0,0,1,90,6,36
3/11/2020,XIAOMI REDMI NOTE 8 PRO RAM 6GB ROM 128GB GARANSI RESMI - Grey,F1465,1286,PM,Xiaomi Redmi Note 8 Pro,Kota Administrasi Jakarta Utara,FALSE,3350000,7,0,0,0,100,19,60
3/26/2020,Redmi Note 8 Pro 6/128 New Garansi Resmi - Hitam,F1428,1230,PM,Xiaomi Redmi Note 8 Pro,Kota Medan,FALSE,3338000,7,0,0,20,99,49,106
3/27/2020,HP XIAOMI REDMI NOTE 8 PRO 6/64GB GARANSI RESMI TAM PROMO MURAH - Grey,F1466,1868,PM,Xiaomi Redmi Note 8 Pro,Kota Surabaya,FALSE,2974500,10,0,0,13,100,1,5
3/26/2020,Xiaomi Redmi Note 8 Pro RAM 6/64 GB Garansi Resmi Xiaomi Indonesia - Abu-abu,F1467,2397,PM,Xiaomi Redmi Note 8 Pro,Kota Tangerang,FALSE,3199000,1,0,0,12,98,19,37
3/29/2020,Redmi Note 8 Pro 6/64 Garansi Resmi,F1458,2394,PM,Xiaomi Redmi Note 8 Pro,Kab. Kulon Progo,FALSE,3000000,1,3000000,1,12,93,3,19
3/11/2020,XIAOMI REDMI NOTE 8 PRO RAM 6GB - 128GB GARANSI RESMI - Mineral Grey,G208,909,PM,Xiaomi Redmi Note 8 Pro,Kota Administrasi Jakarta Barat,FALSE,3400000,1,0,0,0,98,139,198
3/26/2020,REDMI NOTE 8 PRO 6/128GB GARANSI RESMI - Grey,F1468,2398,PM,Xiaomi Redmi Note 8 Pro,Kota Surabaya,FALSE,3425500,1,0,0,15,98,19,94
3/28/2020,XIAOMI REDMI NOTE 8 PRO 6/64GB-RAM 6GB ROM 64GB GARANSI RESMI - Abu-abu,F1456,2393,PM,Xiaomi Redmi Note 8 Pro,Kota Administrasi Jakarta Selatan,FALSE,2910000,2,2910000,1,60,97,17,62
3/27/2020,Handphone Redmi Note 8 Pro Ram 6 Rom 128 with NFC Garansi Resmi tAm - Biru,G209,846,PM,Xiaomi Redmi Note 8 Pro,Kota Surabaya,FALSE,3349000,1,3349000,1,39,100,8,16
3/28/2020,XIAOMI REDMI NOTE 8 PRO 6/128GB RAM 6GB INTERNAL 128GB GARANSI RESMI - Hijau,F1469,1451,PM,Xiaomi Redmi Note 8 Pro,Kota Administrasi Jakarta Utara,FALSE,3325000,13,3325000,1,37,98,152,320
3/25/2020,Redmi Note 8 pro 6/64,F1470,917,PM,Xiaomi Redmi Note 8 Pro,Kota Bandung,FALSE,3049000,4,0,0,30,100,21,35
3/31/2020,HP Xiaomi Redmi Note 8 Pro 6/64 GB Garansi Resmi Indonesia - Putih,F1471,2399,PM,Xiaomi Redmi Note 8 Pro,Kab. Bekasi,FALSE,3029000,3,0,0,28,95,12,19
3/23/2020,Redmi Note 8 Pro 6/128gb Garansi Resmi,F1472,1850,PM,Xiaomi Redmi Note 8 Pro,Kota Surabaya,FALSE,3490000,6,0,0,0,100,15,76
3/29/2020,Xiaomi Redmi Note 8 Pro Ram 6GB / 64GB Original New,E211,568,PM,Xiaomi Redmi Note 8 Pro,Kota Batam,FALSE,2990000,9989,0,0,0,96,26,78
3/24/2020,Xiaomi Redmi Note 8 Pro Ram 6 Rom 128Gb Garansi 1th Ds,F1473,2226,PM,Xiaomi Redmi Note 8 Pro,Kota Administrasi Jakarta Utara,FALSE,3375000,9,0,0,6,0,0,1
3/27/2020,Xiaomi redmi note 8 pro 6/64 blue garansi resmi,F1474,1396,PM,Xiaomi Redmi Note 8 Pro,Kota Denpasar,FALSE,2955000,17,0,0,16,100,4,29
3/31/2020,Redmi Note 8 Pro 6/128 Gb Resmi - Putih,F1475,2400,PM,Xiaomi Redmi Note 8 Pro,Kab. Bojonegoro,FALSE,3650000,5,0,0,3,100,9,19
3/27/2020,Redmi Note 8 Pro 6/64 New Garansi Resmi - Abu-abu,F1438,1230,PM,Xiaomi Redmi Note 8 Pro,Kota Medan,FALSE,2958000,8,0,0,26,100,24,70
3/18/2020,Xiaomi Redmi Note 8 Pro 6/128GB 6GB 128GB - Forest Green,F1476,1729,PM,Xiaomi Redmi Note 8 Pro,Kota Semarang,FALSE,3405000,7,0,0,0,100,49,123
3/31/2020,Xiaomi Redmi note 8 Pro 6Gb /128Gb Resmi TAM,F1464,2305,PM,Xiaomi Redmi Note 8 Pro,Kota Administrasi Jakarta Selatan,FALSE,3350000,6,0,0,3,90,6,36
